cID,dID
35025,403
35026,403
35027,403
35028,403
35029,403
35030,403
35031,403
35032,403
35033,403
35034,403
35035,403
35036,403
35037,403
35038,403
35039,403
35040,403
35041,404
35042,404
35043,404
35044,404
35045,404
35046,404
35047,404
35048,404
35049,404
35050,404
35051,404
35052,404
35053,404
35054,404
35055,404
35056,404
35057,404
35058,404
35059,404
35060,404
35061,404
35062,404
35063,404
35064,404
35065,404
35066,404
35067,404
35068,404
35069,404
35070,404
35071,404
35072,404
35073,404
35074,404
35075,404
35076,404
35077,404
35078,404
35079,404
35080,404
35081,404
35082,404
35083,404
35084,404
35085,404
35086,404
35087,404
35088,404
35089,404
35090,404
35091,404
35092,404
35093,404
35094,404
35095,404
35096,404
35097,404
35098,404
35099,404
35100,404
35101,404
35102,404
35103,404
35104,404
35105,404
35106,404
35107,404
35108,404
35109,404
35110,404
35111,404
35112,404
35113,404
35114,404
35115,404
35116,405
35117,405
35118,405
35119,405
35120,405
35121,405
35122,405
35123,405
35124,405
35125,405
35126,405
35127,405
35128,405
35129,405
35130,405
35131,405
35132,405
35133,405
35134,405
35135,405
35136,405
35137,405
35138,405
35139,405
35140,405
35141,405
35142,405
35143,405
35144,405
35145,405
35146,405
35147,405
35148,405
35149,405
35150,405
35151,405
35152,405
35153,405
35154,405
35155,405
35156,405
35157,405
35158,405
35159,405
35160,405
35161,405
35162,405
35163,405
35164,405
35165,405
35166,405
35167,405
35168,405
35169,405
35170,405
35171,405
35172,405
35173,405
35174,405
35175,405
35176,405
35177,405
35178,405
35179,405
35180,405
35181,405
35182,405
35183,405
35184,405
35185,405
35186,405
35187,405
35188,405
35189,405
35190,405
35191,405
35192,405
35193,405
35194,405
35195,405
35196,406
35197,406
35198,406
35199,406
35200,406
35201,406
35202,406
35203,406
35204,406
35205,406
35206,406
35207,406
35208,406
35209,406
35210,406
35211,406
35212,406
35213,406
35214,406
35215,406
35216,406
35217,406
35218,406
35219,406
35220,406
35221,406
35222,406
35223,406
35224,406
35225,406
35226,406
35227,406
35228,406
35229,406
35230,406
35231,406
35232,406
35233,406
35234,406
35235,406
35236,406
35237,406
35238,406
35239,406
35240,406
35241,406
35242,406
35243,406
35244,406
35245,406
35246,406
35247,406
35248,406
35249,406
35250,406
35251,406
35252,406
35253,406
35254,406
35255,406
35256,406
35257,406
35258,406
35259,406
35260,406
35261,406
35262,406
35263,406
35264,406
35265,406
35266,406
35267,406
35268,406
35269,406
35270,406
35271,406
35272,406
35273,406
35274,406
35275,406
35276,406
35277,406
35278,406
35279,406
35280,406
35281,406
35282,407
35283,407
35284,407
35285,407
35286,407
35287,407
35288,407
35289,407
35290,407
35291,407
35292,407
35293,407
35294,407
35295,407
35296,407
35297,407
35298,407
35299,407
35300,407
35301,407
35302,407
35303,407
35304,407
35305,407
35306,407
35307,407
35308,407
35309,407
35310,407
35311,407
35312,407
35313,407
35314,407
35315,407
35316,407
35317,407
35318,407
35319,407
35320,407
35321,407
35322,407
35323,407
35324,407
35325,407
35326,407
35327,407
35328,407
35329,407
35330,407
35331,407
35332,407
35333,407
35334,407
35335,407
35336,407
35337,407
35338,407
35339,407
35340,407
35341,407
35342,407
35343,407
35344,407
35345,407
35346,407
35347,407
35348,407
35349,407
35350,407
35351,407
35352,407
35353,407
35354,407
35355,407
35356,407
35357,407
35358,407
35359,407
35360,407
35361,407
35362,408
35363,408
35364,408
35365,408
35366,408
35367,408
35368,408
35369,408
35370,408
35371,408
35372,408
35373,408
35374,408
35375,408
35376,408
35377,408
35378,408
35379,408
35380,408
35381,408
35382,408
35383,408
35384,408
35385,408
35386,408
35387,408
35388,408
35389,408
35390,408
35391,408
35392,408
35393,408
35394,408
35395,408
35396,408
35397,408
35398,408
35399,408
35400,408
35401,408
35402,408
35403,408
35404,408
35405,408
35406,408
35407,408
35408,408
35409,408
35410,408
35411,408
35412,408
35413,408
35414,408
35415,408
35416,408
35417,408
35418,408
35419,408
35420,408
35421,408
35422,408
35423,408
35424,408
35425,408
35426,408
35427,408
35428,408
35429,408
35430,408
35431,408
35432,408
35433,408
35434,408
35435,408
35436,408
35437,408
35438,409
35439,409
35440,409
35441,409
35442,409
35443,409
35444,409
35445,409
35446,409
35447,409
35448,409
35449,409
35450,409
35451,409
35452,409
35453,409
35454,409
35455,409
35456,409
35457,409
35458,409
35459,409
35460,409
35461,409
35462,409
35463,409
35464,409
35465,409
35466,409
35467,409
35468,409
35469,409
35470,409
35471,409
35472,409
35473,409
35474,409
35475,409
35476,409
35477,409
35478,409
35479,409
35480,409
35481,409
35482,409
35483,409
35484,409
35485,409
35486,409
35487,409
35488,409
35489,409
35490,409
35491,409
35492,409
35493,409
35494,409
35495,409
35496,409
35497,409
35498,409
35499,409
35500,409
35501,409
35502,409
35503,409
35504,409
35505,409
35506,409
35507,409
35508,409
35509,409
35510,409
35511,409
35512,409
35513,409
35514,409
35515,409
35516,409
35517,409
35518,409
35519,409
35520,410
35521,410
35522,410
35523,410
35524,410
35525,410
35526,410
35527,410
35528,410
35529,410
35530,410
35531,410
35532,410
35533,410
35534,410
35535,410
35536,410
35537,410
35538,410
35539,410
35540,410
35541,410
35542,410
35543,410
35544,410
35545,410
35546,410
35547,410
35548,410
35549,410
35550,410
35551,410
35552,410
35553,410
35554,410
35555,410
35556,410
35557,410
35558,410
35559,410
35560,410
35561,410
35562,410
35563,410
35564,410
35565,410
35566,410
35567,410
35568,410
35569,410
35570,410
35571,410
35572,410
35573,410
35574,410
35575,410
35576,410
35577,410
35578,410
35579,410
35580,410
35581,410
35582,410
35583,410
35584,410
35585,410
35586,410
35587,410
35588,410
35589,410
35590,410
35591,410
35592,410
35593,410
35594,410
35595,410
35596,410
35597,410
35598,410
35599,410
35600,410
35601,410
35602,410
35603,411
35604,411
35605,411
35606,411
35607,411
35608,411
35609,411
35610,411
35611,411
35612,411
35613,411
35614,411
35615,411
35616,411
35617,411
35618,411
35619,411
35620,411
35621,411
35622,411
35623,411
35624,411
35625,411
35626,411
35627,411
35628,411
35629,411
35630,411
35631,411
35632,411
35633,411
35634,411
35635,411
35636,411
35637,411
35638,411
35639,411
35640,411
35641,411
35642,411
35643,411
35644,411
35645,411
35646,411
35647,411
35648,411
35649,411
35650,411
35651,411
35652,411
35653,411
35654,411
35655,411
35656,411
35657,411
35658,411
35659,411
35660,411
35661,411
35662,411
35663,411
35664,411
35665,411
35666,411
35667,411
35668,411
35669,411
35670,411
35671,411
35672,411
35673,411
35674,411
35675,411
35676,411
35677,411
35678,411
35679,411
35680,412
35681,412
35682,412
35683,412
35684,412
35685,412
35686,412
35687,412
35688,412
35689,412
35690,412
35691,412
35692,412
35693,412
35694,412
35695,412
35696,412
35697,412
35698,412
35699,412
35700,412
35701,412
35702,412
35703,412
35704,412
35705,412
35706,412
35707,412
35708,412
35709,412
35710,412
35711,412
35712,412
35713,412
35714,412
35715,412
35716,412
35717,412
35718,412
35719,412
35720,412
35721,412
35722,412
35723,412
35724,412
35725,412
35726,412
35727,412
35728,412
35729,412
35730,412
35731,412
35732,412
35733,412
35734,412
35735,412
35736,412
35737,412
35738,412
35739,412
35740,412
35741,412
35742,412
35743,412
35744,412
35745,412
35746,412
35747,412
35748,412
35749,412
35750,412
35751,412
35752,413
35753,413
35754,413
35755,413
35756,413
35757,413
35758,413
35759,413
35760,413
35761,413
35762,413
35763,413
35764,413
35765,413
35766,413
35767,413
35768,413
35769,413
35770,413
35771,413
35772,413
35773,413
35774,413
35775,413
35776,413
35777,413
35778,413
35779,413
35780,413
35781,413
35782,413
35783,413
35784,413
35785,413
35786,413
35787,413
35788,413
35789,413
35790,413
35791,413
35792,413
35793,413
35794,413
35795,413
35796,413
35797,413
35798,413
35799,413
35800,413
35801,413
35802,413
35803,413
35804,413
35805,413
35806,413
35807,413
35808,413
35809,413
35810,413
35811,413
35812,413
35813,413
35814,413
35815,413
35816,413
35817,413
35818,413
35819,413
35820,413
35821,413
35822,413
35823,413
35824,413
35825,413
35826,413
35827,413
35828,413
35829,413
35830,413
35831,413
35832,413
35833,413
35834,413
35835,413
35836,413
35837,413
35838,414
35839,414
35840,414
35841,414
35842,414
35843,414
35844,414
35845,414
35846,414
35847,414
35848,414
35849,414
35850,414
35851,414
35852,414
35853,414
35854,414
35855,414
35856,414
35857,414
35858,414
35859,414
35860,414
35861,414
35862,414
35863,414
35864,414
35865,414
35866,414
35867,414
35868,414
35869,414
35870,414
35871,414
35872,414
35873,414
35874,414
35875,414
35876,414
35877,414
35878,414
35879,414
35880,414
35881,414
35882,414
35883,414
35884,414
35885,414
35886,414
35887,414
35888,414
35889,414
35890,414
35891,414
35892,414
35893,414
35894,414
35895,414
35896,414
35897,414
35898,414
35899,414
35900,414
35901,414
35902,414
35903,414
35904,414
35905,414
35906,414
35907,414
35908,414
35909,414
35910,414
35911,414
35912,414
35913,414
35914,414
35915,415
35916,415
35917,415
35918,415
35919,415
35920,415
35921,415
35922,415
35923,415
35924,415
35925,415
35926,415
35927,415
35928,415
35929,415
35930,415
35931,415
35932,415
35933,415
35934,415
35935,415
35936,415
35937,415
35938,415
35939,415
35940,415
35941,415
35942,415
35943,415
35944,415
35945,415
35946,415
35947,415
35948,415
35949,415
35950,415
35951,415
35952,415
35953,415
35954,415
35955,415
35956,415
35957,415
35958,415
35959,415
35960,415
35961,415
35962,415
35963,415
35964,415
35965,415
35966,415
35967,415
35968,415
35969,415
35970,415
35971,415
35972,415
35973,415
35974,415
35975,415
35976,415
35977,415
35978,415
35979,415
35980,415
35981,415
35982,415
35983,415
35984,415
35985,415
35986,415
35987,415
35988,415
35989,415
35990,416
35991,416
35992,416
35993,416
35994,416
35995,416
35996,416
35997,416
35998,416
35999,416
36000,416
36001,416
36002,416
36003,416
36004,416
36005,416
36006,416
36007,416
36008,416
36009,416
36010,416
36011,416
36012,416
36013,416
36014,416
36015,416
36016,416
36017,416
36018,416
36019,416
36020,416
36021,416
36022,416
36023,416
36024,416
36025,416
36026,416
36027,416
36028,416
36029,416
36030,416
36031,416
36032,416
36033,416
36034,416
36035,416
36036,416
36037,416
36038,416
36039,416
36040,416
36041,416
36042,416
36043,416
36044,416
36045,416
36046,416
36047,416
36048,416
36049,416
36050,416
36051,416
36052,416
36053,416
36054,416
36055,416
36056,416
36057,416
36058,416
36059,416
36060,416
36061,417
36062,417
36063,417
36064,417
36065,417
36066,417
36067,417
36068,417
36069,417
36070,417
36071,417
36072,417
36073,417
36074,417
36075,417
36076,417
36077,417
36078,417
36079,417
36080,417
36081,417
36082,417
36083,417
36084,417
36085,417
36086,417
36087,417
36088,417
36089,417
36090,417
36091,417
36092,417
36093,417
36094,417
36095,417
36096,417
36097,417
36098,417
36099,417
36100,417
36101,417
36102,417
36103,417
36104,417
36105,417
36106,417
36107,417
36108,417
36109,417
36110,417
36111,417
36112,417
36113,417
36114,417
36115,417
36116,417
36117,417
36118,417
36119,417
36120,417
36121,417
36122,417
36123,417
36124,417
36125,417
36126,417
36127,417
36128,417
36129,417
36130,418
36131,418
36132,418
36133,418
36134,418
36135,418
36136,418
36137,418
36138,418
36139,418
36140,418
36141,418
36142,418
36143,418
36144,418
36145,418
36146,418
36147,418
36148,418
36149,418
36150,418
36151,418
36152,418
36153,418
36154,418
36155,418
36156,418
36157,418
36158,418
36159,418
36160,418
36161,418
36162,418
36163,418
36164,418
36165,418
36166,418
36167,418
36168,418
36169,418
36170,418
36171,418
36172,418
36173,418
36174,418
36175,418
36176,418
36177,418
36178,418
36179,418
36180,418
36181,418
36182,418
36183,418
36184,418
36185,418
36186,418
36187,418
36188,418
36189,418
36190,418
36191,419
36192,419
36193,419
36194,419
36195,419
36196,419
36197,419
36198,419
36199,419
36200,419
36201,419
36202,419
36203,419
36204,419
36205,419
36206,419
36207,419
36208,419
36209,419
36210,419
36211,419
36212,419
36213,419
36214,419
36215,419
36216,419
36217,419
36218,419
36219,419
36220,419
36221,419
36222,419
36223,419
36224,419
36225,419
36226,419
36227,419
36228,419
36229,419
36230,419
36231,419
36232,419
36233,419
36234,419
36235,419
36236,419
36237,419
36238,419
36239,419
36240,419
36241,419
36242,419
36243,419
36244,419
36245,419
36246,419
36247,419
36248,419
36249,419
36250,419
36251,419
36252,419
36253,419
36254,419
36255,419
36256,419
36257,419
36258,419
36259,419
36260,419
36261,419
36262,419
36263,419
36264,419
36265,419
36266,419
36267,419
36268,419
36269,419
36270,419
36271,419
36272,419
36273,419
36274,419
36275,419
36276,419
36277,419
36278,420
36279,420
36280,420
36281,420
36282,420
36283,420
36284,420
36285,420
36286,420
36287,420
36288,420
36289,420
36290,420
36291,420
36292,420
36293,420
36294,420
36295,420
36296,420
36297,420
36298,420
36299,420
36300,420
36301,420
36302,420
36303,420
36304,420
36305,420
36306,420
36307,420
36308,420
36309,420
36310,420
36311,420
36312,420
36313,420
36314,420
36315,420
36316,420
36317,420
36318,420
36319,420
36320,420
36321,420
36322,420
36323,420
36324,420
36325,420
36326,420
36327,420
36328,420
36329,420
36330,420
36331,420
36332,420
36333,420
36334,420
36335,420
36336,420
36337,420
36338,420
36339,420
36340,420
36341,420
36342,420
36343,420
36344,420
36345,420
36346,420
36347,420
36348,420
36349,420
36350,420
36351,420
36352,420
36353,420
36354,420
36355,420
36356,420
36357,420
36358,420
36359,420
36360,420
36361,420
36362,420
36363,420
36364,421
36365,421
36366,421
36367,421
36368,421
36369,421
36370,421
36371,421
36372,421
36373,421
36374,421
36375,421
36376,421
36377,421
36378,421
36379,421
36380,421
36381,421
36382,421
36383,421
36384,421
36385,421
36386,421
36387,421
36388,421
36389,421
36390,421
36391,421
36392,421
36393,421
36394,421
36395,421
36396,421
36397,421
36398,421
36399,421
36400,421
36401,421
36402,421
36403,421
36404,421
36405,421
36406,421
36407,421
36408,421
36409,421
36410,421
36411,421
36412,421
36413,421
36414,421
36415,421
36416,421
36417,421
36418,421
36419,421
36420,421
36421,421
36422,421
36423,421
36424,421
36425,421
36426,421
36427,421
36428,421
36429,421
36430,421
36431,421
36432,421
36433,421
36434,421
36435,422
36436,422
36437,422
36438,422
36439,422
36440,422
36441,422
36442,422
36443,422
36444,422
36445,422
36446,422
36447,422
36448,422
36449,422
36450,422
36451,422
36452,422
36453,422
36454,422
36455,422
36456,422
36457,422
36458,422
36459,422
36460,422
36461,422
36462,422
36463,422
36464,422
36465,422
36466,422
36467,422
36468,422
36469,422
36470,422
36471,422
36472,422
36473,422
36474,422
36475,422
36476,422
36477,422
36478,422
36479,422
36480,422
36481,422
36482,422
36483,422
36484,422
36485,422
36486,422
36487,422
36488,422
36489,422
36490,422
36491,422
36492,422
36493,422
36494,422
36495,422
36496,422
36497,422
36498,422
36499,422
36500,422
36501,423
36502,423
36503,423
36504,423
36505,423
36506,423
36507,423
36508,423
36509,423
36510,423
36511,423
36512,423
36513,423
36514,423
36515,423
36516,423
36517,423
36518,423
36519,423
36520,423
36521,423
36522,423
36523,423
36524,423
36525,423
36526,423
36527,423
36528,423
36529,423
36530,423
36531,423
36532,423
36533,423
36534,423
36535,423
36536,423
36537,423
36538,423
36539,423
36540,423
36541,423
36542,423
36543,423
36544,423
36545,423
36546,423
36547,423
36548,423
36549,423
36550,423
36551,423
36552,423
36553,423
36554,423
36555,423
36556,423
36557,423
36558,423
36559,423
36560,423
36561,423
36562,423
36563,423
36564,423
36565,423
36566,423
36567,423
36568,423
36569,423
36570,423
36571,423
36572,424
36573,424
36574,424
36575,424
36576,424
36577,424
36578,424
36579,424
36580,424
36581,424
36582,424
36583,424
36584,424
36585,424
36586,424
36587,424
36588,424
36589,424
36590,424
36591,424
36592,424
36593,424
36594,424
36595,424
36596,424
36597,424
36598,424
36599,424
36600,424
36601,424
36602,424
36603,424
36604,424
36605,424
36606,424
36607,424
36608,424
36609,424
36610,424
36611,424
36612,424
36613,424
36614,424
36615,424
36616,424
36617,424
36618,424
36619,424
36620,424
36621,424
36622,424
36623,424
36624,424
36625,424
36626,424
36627,424
36628,424
36629,424
36630,424
36631,424
36632,424
36633,424
36634,424
36635,424
36636,424
36637,424
36638,424
36639,424
36640,424
36641,424
36642,424
36643,424
36644,424
36645,424
36646,424
36647,424
36648,424
36649,424
36650,425
36651,425
36652,425
36653,425
36654,425
36655,425
36656,425
36657,425
36658,425
36659,425
36660,425
36661,425
36662,425
36663,425
36664,425
36665,425
36666,425
36667,425
36668,425
36669,425
36670,425
36671,425
36672,425
36673,425
36674,425
36675,425
36676,425
36677,425
36678,425
36679,425
36680,425
36681,425
36682,425
36683,425
36684,425
36685,425
36686,425
36687,425
36688,425
36689,425
36690,425
36691,425
36692,425
36693,425
36694,425
36695,425
36696,425
36697,425
36698,425
36699,425
36700,425
36701,425
36702,425
36703,425
36704,425
36705,425
36706,425
36707,425
36708,425
36709,425
36710,425
36711,425
36712,425
36713,425
36714,425
36715,425
36716,425
36717,425
36718,425
36719,425
36720,426
36721,426
36722,426
36723,426
36724,426
36725,426
36726,426
36727,426
36728,426
36729,426
36730,426
36731,426
36732,426
36733,426
36734,426
36735,426
36736,426
36737,426
36738,426
36739,426
36740,426
36741,426
36742,426
36743,426
36744,426
36745,426
36746,426
36747,426
36748,426
36749,426
36750,426
36751,426
36752,426
36753,426
36754,426
36755,426
36756,426
36757,426
36758,426
36759,426
36760,426
36761,426
36762,426
36763,426
36764,426
36765,426
36766,426
36767,426
36768,426
36769,426
36770,426
36771,426
36772,426
36773,426
36774,426
36775,426
36776,426
36777,426
36778,426
36779,426
36780,426
36781,426
36782,426
36783,426
36784,426
36785,426
36786,426
36787,426
36788,426
36789,426
36790,426
36791,426
36792,426
36793,426
36794,426
36795,426
36796,426
36797,426
36798,426
36799,426
36800,426
36801,426
36802,426
36803,426
36804,426
36805,427
36806,427
36807,427
36808,427
36809,427
36810,427
36811,427
36812,427
36813,427
36814,427
36815,427
36816,427
36817,427
36818,427
36819,427
36820,427
36821,427
36822,427
36823,427
36824,427
36825,427
36826,427
36827,427
36828,427
36829,427
36830,427
36831,427
36832,427
36833,427
36834,427
36835,427
36836,427
36837,427
36838,427
36839,427
36840,427
36841,427
36842,427
36843,427
36844,427
36845,427
36846,427
36847,427
36848,427
36849,427
36850,427
36851,427
36852,427
36853,427
36854,427
36855,427
36856,427
36857,427
36858,427
36859,427
36860,427
36861,427
36862,427
36863,427
36864,427
36865,427
36866,427
36867,427
36868,427
36869,427
36870,427
36871,427
36872,428
36873,428
36874,428
36875,428
36876,428
36877,428
36878,428
36879,428
36880,428
36881,428
36882,428
36883,428
36884,428
36885,428
36886,428
36887,428
36888,428
36889,428
36890,428
36891,428
36892,428
36893,428
36894,428
36895,428
36896,428
36897,428
36898,428
36899,428
36900,428
36901,428
36902,428
36903,428
36904,428
36905,428
36906,428
36907,428
36908,428
36909,428
36910,428
36911,428
36912,428
36913,428
36914,428
36915,428
36916,428
36917,428
36918,428
36919,428
36920,428
36921,428
36922,428
36923,429
36924,429
36925,429
36926,429
36927,429
36928,429
36929,429
36930,429
36931,429
36932,429
36933,429
36934,429
36935,429
36936,429
36937,429
36938,429
36939,429
36940,429
36941,429
36942,429
36943,429
36944,429
36945,429
36946,429
36947,429
36948,429
36949,429
36950,429
36951,429
36952,429
36953,429
36954,429
36955,429
36956,429
36957,429
36958,429
36959,429
36960,429
36961,429
36962,429
36963,429
36964,429
36965,429
36966,429
36967,429
36968,429
36969,429
36970,429
36971,429
36972,429
36973,429
36974,429
36975,429
36976,429
36977,429
36978,429
36979,429
36980,429
36981,429
36982,429
36983,429
36984,429
36985,429
36986,429
36987,429
36988,429
36989,429
36990,429
36991,429
36992,429
36993,429
36994,429
36995,429
36996,429
36997,429
36998,429
36999,429
37000,429
37001,429
37002,429
37003,429
37004,429
37005,429
37006,429
37007,429
37008,429
37009,430
37010,430
37011,430
37012,430
37013,430
37014,430
37015,430
37016,430
37017,430
37018,430
37019,430
37020,430
37021,430
37022,430
37023,430
37024,430
37025,430
37026,430
37027,430
37028,430
37029,430
37030,430
37031,430
37032,430
37033,430
37034,430
37035,430
37036,430
37037,430
37038,430
37039,430
37040,430
37041,430
37042,430
37043,430
37044,430
37045,430
37046,430
37047,430
37048,430
37049,430
37050,430
37051,430
37052,430
37053,430
37054,430
37055,430
37056,430
37057,430
37058,430
37059,430
37060,430
37061,430
37062,430
37063,430
37064,430
37065,430
37066,430
37067,430
37068,430
37069,430
37070,430
37071,430
37072,430
37073,430
37074,430
37075,430
37076,430
37077,430
37078,430
37079,430
37080,430
37081,430
37082,430
37083,430
37084,430
37085,430
37086,430
37087,430
37088,430
37089,430
37090,430
37091,430
37092,430
37093,430
37094,430
37095,430
37096,431
37097,431
37098,431
37099,431
37100,431
37101,431
37102,431
37103,431
37104,431
37105,431
37106,431
37107,431
37108,431
37109,431
37110,431
37111,431
37112,431
37113,431
37114,431
37115,431
37116,431
37117,431
37118,431
37119,431
37120,431
37121,431
37122,431
37123,431
37124,431
37125,431
37126,431
37127,431
37128,431
37129,431
37130,431
37131,431
37132,431
37133,431
37134,431
37135,431
37136,431
37137,431
37138,431
37139,431
37140,431
37141,431
37142,431
37143,431
37144,431
37145,431
37146,431
37147,431
37148,431
37149,431
37150,431
37151,431
37152,431
37153,431
37154,431
37155,431
37156,431
37157,431
37158,431
37159,431
37160,431
37161,431
37162,431
37163,431
37164,431
37165,431
37166,431
37167,431
37168,431
37169,431
37170,431
37171,431
37172,431
37173,431
37174,431
37175,431
37176,431
37177,431
37178,431
37179,431
37180,431
37181,431
37182,432
37183,432
37184,432
37185,432
37186,432
37187,432
37188,432
37189,432
37190,432
37191,432
37192,432
37193,432
37194,432
37195,432
37196,432
37197,432
37198,432
37199,432
37200,432
37201,432
37202,432
37203,432
37204,432
37205,432
37206,432
37207,432
37208,432
37209,432
37210,432
37211,432
37212,432
37213,432
37214,432
37215,432
37216,432
37217,432
37218,432
37219,432
37220,432
37221,432
37222,432
37223,432
37224,432
37225,432
37226,432
37227,432
37228,432
37229,432
37230,432
37231,432
37232,432
37233,432
37234,432
37235,432
37236,432
37237,432
37238,432
37239,432
37240,432
37241,432
37242,432
37243,432
37244,432
37245,432
37246,432
37247,432
37248,432
37249,432
37250,433
37251,433
37252,433
37253,433
37254,433
37255,433
37256,433
37257,433
37258,433
37259,433
37260,433
37261,433
37262,433
37263,433
37264,433
37265,433
37266,433
37267,433
37268,433
37269,433
37270,433
37271,433
37272,433
37273,433
37274,433
37275,433
37276,433
37277,433
37278,433
37279,433
37280,433
37281,433
37282,433
37283,433
37284,433
37285,433
37286,433
37287,433
37288,433
37289,433
37290,433
37291,433
37292,433
37293,433
37294,433
37295,433
37296,433
37297,433
37298,433
37299,433
37300,433
37301,433
37302,433
37303,433
37304,433
37305,433
37306,433
37307,433
37308,433
37309,433
37310,433
37311,433
37312,433
37313,433
37314,433
37315,433
37316,433
37317,433
37318,433
37319,433
37320,433
37321,433
37322,433
37323,433
37324,433
37325,433
37326,433
37327,433
37328,433
37329,433
37330,433
37331,433
37332,433
37333,433
37334,433
37335,433
37336,433
37337,433
37338,434
37339,434
37340,434
37341,434
37342,434
37343,434
37344,434
37345,434
37346,434
37347,434
37348,434
37349,434
37350,434
37351,434
37352,434
37353,434
37354,434
37355,434
37356,434
37357,434
37358,434
37359,434
37360,434
37361,434
37362,434
37363,434
37364,434
37365,434
37366,434
37367,434
37368,434
37369,434
37370,434
37371,434
37372,434
37373,434
37374,434
37375,434
37376,434
37377,434
37378,434
37379,434
37380,434
37381,434
37382,434
37383,434
37384,435
37385,435
37386,435
37387,435
37388,435
37389,435
37390,435
37391,435
37392,435
37393,435
37394,435
37395,435
37396,435
37397,435
37398,435
37399,435
37400,435
37401,435
37402,435
37403,435
37404,435
37405,435
37406,435
37407,435
37408,435
37409,435
37410,435
37411,435
37412,435
37413,435
37414,435
37415,435
37416,435
37417,435
37418,435
37419,435
37420,435
37421,435
37422,435
37423,435
37424,435
37425,435
37426,435
37427,435
37428,435
37429,435
37430,435
37431,435
37432,435
37433,435
37434,435
37435,435
37436,435
37437,435
37438,435
37439,435
37440,435
37441,435
37442,435
37443,435
37444,435
37445,435
37446,435
37447,435
37448,435
37449,435
37450,435
37451,435
37452,435
37453,435
37454,435
37455,435
37456,435
37457,435
37458,435
37459,435
37460,435
37461,435
37462,435
37463,435
37464,435
37465,435
37466,435
37467,435
37468,436
37469,436
37470,436
37471,436
37472,436
37473,436
37474,436
37475,436
37476,436
37477,436
37478,436
37479,436
37480,436
37481,436
37482,436
37483,436
37484,436
37485,436
37486,436
37487,436
37488,436
37489,436
37490,436
37491,436
37492,436
37493,436
37494,436
37495,436
37496,436
37497,436
37498,436
37499,436
37500,436
37501,436
37502,436
37503,436
37504,436
37505,436
37506,436
37507,436
37508,436
37509,436
37510,436
37511,436
37512,436
37513,436
37514,436
37515,436
37516,436
37517,436
37518,436
37519,436
37520,436
37521,436
37522,436
37523,436
37524,436
37525,436
37526,436
37527,436
37528,436
37529,436
37530,436
37531,436
37532,436
37533,436
37534,436
37535,436
37536,436
37537,436
37538,436
37539,436
37540,436
37541,436
37542,436
37543,436
37544,436
37545,436
37546,436
37547,436
37548,436
37549,436
37550,436
37551,436
37552,436
37553,436
37554,436
37555,436
37556,436
37557,436
37558,436
37559,436
37560,436
37561,436
37562,436
37563,436
37564,437
37565,437
37566,437
37567,437
37568,437
37569,437
37570,437
37571,437
37572,437
37573,437
37574,437
37575,437
37576,437
37577,437
37578,437
37579,437
37580,437
37581,437
37582,437
37583,437
37584,437
37585,437
37586,437
37587,437
37588,437
37589,437
37590,437
37591,437
37592,437
37593,437
37594,437
37595,437
37596,437
37597,437
37598,437
37599,437
37600,437
37601,437
37602,437
37603,437
37604,437
37605,437
37606,437
37607,437
37608,437
37609,437
37610,437
37611,437
37612,437
37613,437
37614,437
37615,437
37616,437
37617,437
37618,437
37619,437
37620,437
37621,437
37622,437
37623,437
37624,437
37625,437
37626,437
37627,437
37628,437
37629,437
37630,437
37631,437
37632,437
37633,437
37634,437
37635,437
37636,437
37637,437
37638,437
37639,437
37640,437
37641,437
37642,437
37643,437
37644,437
37645,437
37646,437
37647,437
37648,437
37649,437
37650,437
37651,437
37652,437
37653,437
37654,437
37655,437
37656,437
37657,437
37658,437
37659,437
37660,437
37661,437
37662,437
37663,437
37664,437
37665,437
37666,437
37667,437
37668,437
37669,438
37670,438
37671,438
37672,438
37673,438
37674,438
37675,438
37676,438
37677,438
37678,438
37679,438
37680,438
37681,438
37682,438
37683,438
37684,438
37685,438
37686,438
37687,438
37688,438
37689,438
37690,438
37691,438
37692,438
37693,438
37694,438
37695,438
37696,438
37697,438
37698,438
37699,438
37700,438
37701,438
37702,438
37703,438
37704,438
37705,438
37706,438
37707,438
37708,438
37709,438
37710,438
37711,438
37712,438
37713,438
37714,438
37715,438
37716,438
37717,438
37718,438
37719,438
37720,438
37721,438
37722,438
37723,438
37724,438
37725,438
37726,438
37727,438
37728,438
37729,438
37730,438
37731,438
37732,438
37733,438
37734,438
37735,438
37736,438
37737,438
37738,438
37739,438
37740,438
37741,438
37742,438
37743,438
37744,438
37745,438
37746,438
37747,438
37748,438
37749,438
37750,439
37751,439
37752,439
37753,439
37754,439
37755,439
37756,439
37757,439
37758,439
37759,439
37760,439
37761,439
37762,439
37763,439
37764,439
37765,439
37766,439
37767,439
37768,439
37769,439
37770,439
37771,439
37772,439
37773,439
37774,439
37775,439
37776,439
37777,439
37778,439
37779,439
37780,439
37781,439
37782,439
37783,439
37784,439
37785,439
37786,439
37787,439
37788,439
37789,439
37790,439
37791,439
37792,439
37793,439
37794,439
37795,439
37796,439
37797,439
37798,439
37799,439
37800,439
37801,439
37802,439
37803,439
37804,439
37805,439
37806,439
37807,439
37808,439
37809,439
37810,439
37811,439
37812,439
37813,439
37814,439
37815,439
37816,439
37817,439
37818,439
37819,439
37820,439
37821,439
37822,439
